1465	Blochmannia sp000973505;Blochmannia;Enterobacteriaceae;Enterobacterales;Gammaproteobacteria;Proteobacteria	Blochmannia endosymbiont of Polyrhachis (Hedomyrma) turneri;Candidatus Blochmannia;Enterobacteriaceae;Enterobacterales;Gammaproteobacteria;Proteobacteria
1466	Pasteurella multocida_A;Pasteurella;Pasteurellaceae;Enterobacterales;Gammaproteobacteria;Proteobacteria	Pasteurella multocida;Pasteurella;Pasteurellaceae;Pasteurellales;Gammaproteobacteria;Proteobacteria
1467	Blochmannia sp000973545;Blochmannia;Enterobacteriaceae;Enterobacterales;Gammaproteobacteria;Proteobacteria	Blochmannia endosymbiont of Camponotus (Colobopsis) obliquus;Candidatus Blochmannia;Enterobacteriaceae;Enterobacterales;Gammaproteobacteria;Proteobacteria
1468	Polynucleobacter duraquae;Polynucleobacter;Burkholderiaceae;Burkholderiales;Gammaproteobacteria;Proteobacteria	Polynucleobacter duraquae;Polynucleobacter;Burkholderiaceae;Burkholderiales;Betaproteobacteria;Proteobacteria
1470	Pontibacter korlensis;Pontibacter;Hymenobacteraceae;Cytophagales;Bacteroidia;Bacteroidota	Pontibacter korlensis;Pontibacter;Hymenobacteraceae;Cytophagales;Cytophagia;Bacteroidetes
1471	Spirosoma radiotolerans;Spirosoma;Spirosomaceae;Cytophagales;Bacteroidia;Bacteroidota	Spirosoma radiotolerans;Spirosoma;Cytophagaceae;Cytophagales;Cytophagia;Bacteroidetes
1472	Ferriphaselus amnicola;Ferriphaselus;Gallionellaceae;Burkholderiales;Gammaproteobacteria;Proteobacteria	Ferriphaselus amnicola;Ferriphaselus;Gallionellaceae;Nitrosomonadales;Betaproteobacteria;Proteobacteria
1331	Corynebacterium camporealensis;Corynebacterium;Mycobacteriaceae;Mycobacteriales;Actinomycetia;Actinobacteriota	Corynebacterium camporealensis;Corynebacterium;Corynebacteriaceae;Corynebacteriales;Actinomycetia;Actinobacteria
1473	Corynebacterium kutscheri;Corynebacterium;Mycobacteriaceae;Mycobacteriales;Actinomycetia;Actinobacteriota	Corynebacterium kutscheri;Corynebacterium;Corynebacteriaceae;Corynebacteriales;Actinomycetia;Actinobacteria
1474	Methylopumilus planktonicus;Methylopumilus;Methylophilaceae;Burkholderiales;Gammaproteobacteria;Proteobacteria	Candidatus Methylopumilus planktonicus;Candidatus Methylopumilus;Methylophilaceae;Nitrosomonadales;Betaproteobacteria;Proteobacteria
1475	Lactococcus piscium_C;Lactococcus;Streptococcaceae;Lactobacillales;Bacilli;Firmicutes	Lactococcus piscium;Lactococcus;Streptococcaceae;Lactobacillales;Bacilli;Firmicutes
1476	Paenibacillus riograndensis;Paenibacillus;Paenibacillaceae;Paenibacillales;Bacilli;Firmicutes	Paenibacillus riograndensis;Paenibacillus;Paenibacillaceae;Bacillales;Bacilli;Firmicutes
1477	Kangiella geojedonensis;Kangiella;Kangiellaceae;Enterobacterales;Gammaproteobacteria;Proteobacteria	Kangiella geojedonensis;Kangiella;Kangiellaceae;Kangiellales;Gammaproteobacteria;Proteobacteria
1478	Microcystis aeruginosa_C;Microcystis;Microcystaceae;Cyanobacteriales;Cyanobacteriia;Cyanobacteria	Microcystis aeruginosa;Microcystis;Microcystaceae;Chroococcales;na;Cyanobacteria
1479	Citrobacter_A amalonaticus_C;Citrobacter_A;Enterobacteriaceae;Enterobacterales;Gammaproteobacteria;Proteobacteria	Citrobacter amalonaticus;Citrobacter;Enterobacteriaceae;Enterobacterales;Gammaproteobacteria;Proteobacteria
1480	Rhodococcus aetherivorans;Rhodococcus;Mycobacteriaceae;Mycobacteriales;Actinomycetia;Actinobacteriota	Rhodococcus aetherivorans;Rhodococcus;Nocardiaceae;Corynebacteriales;Actinomycetia;Actinobacteria
1481	Mycoplasmopsis_A canis;Mycoplasmopsis_A;Metamycoplasmataceae;Mycoplasmatales;Bacilli;Firmicutes	Mycoplasmopsis canis;Mycoplasmopsis;Mycoplasmataceae;Mycoplasmatales;Mollicutes;Tenericutes
1482	Moraxella ovis;Moraxella;Moraxellaceae;Pseudomonadales;Gammaproteobacteria;Proteobacteria	Moraxella bovoculi;Moraxella;Moraxellaceae;Moraxellales;Gammaproteobacteria;Proteobacteria
1483	Streptomyces xiamenensis;Streptomyces;Streptomycetaceae;Streptomycetales;Actinomycetia;Actinobacteriota	Streptomyces xiamenensis;Streptomyces;Streptomycetaceae;Streptomycetales;Actinomycetia;Actinobacteria
1484	Paenibacillus durus_B;Paenibacillus;Paenibacillaceae;Paenibacillales;Bacilli;Firmicutes	Paenibacillus durus;Paenibacillus;Paenibacillaceae;Bacillales;Bacilli;Firmicutes
1485	Serratia_A fonticola;Serratia_A;Enterobacteriaceae;Enterobacterales;Gammaproteobacteria;Proteobacteria	Serratia fonticola;Serratia;Yersiniaceae;Enterobacterales;Gammaproteobacteria;Proteobacteria
1486	Sedimenticola thiotaurini;Sedimenticola;Sedimenticolaceae;Chromatiales;Gammaproteobacteria;Proteobacteria	Sedimenticola thiotaurini;Sedimenticola;na;na;Gammaproteobacteria;Proteobacteria
1487	Nitrosomonas communis;Nitrosomonas;Nitrosomonadaceae;Burkholderiales;Gammaproteobacteria;Proteobacteria	Nitrosomonas communis;Nitrosomonas;Nitrosomonadaceae;Nitrosomonadales;Betaproteobacteria;Proteobacteria
1488	Deinococcus soli;Deinococcus;Deinococcaceae;Deinococcales;Deinococci;Deinococcota	Deinococcus soli (ex Cha et al. 2016);Deinococcus;Deinococcaceae;Deinococcales;Deinococci;Deinococcus-Thermus
1489	Croceibacterium atlanticus;Croceibacterium;Sphingomonadaceae;Sphingomonadales;Alphaproteobacteria;Proteobacteria	Croceibacterium atlanticum;Croceibacterium;Erythrobacteraceae;Sphingomonadales;Alphaproteobacteria;Proteobacteria
1490	Photorhabdus thracensis;Photorhabdus;Enterobacteriaceae;Enterobacterales;Gammaproteobacteria;Proteobacteria	Photorhabdus thracensis;Photorhabdus;Morganellaceae;Enterobacterales;Gammaproteobacteria;Proteobacteria
1491	IMCC21906 sp001010805;IMCC21906;Spongiibacteraceae;Pseudomonadales;Gammaproteobacteria;Proteobacteria	Spongiibacter sp. IMCC21906;Spongiibacter;Spongiibacteraceae;Cellvibrionales;Gammaproteobacteria;Proteobacteria
1492	Streptomyces sp002847285;Streptomyces;Streptomycetaceae;Streptomycetales;Actinomycetia;Actinobacteriota	Streptomyces sp. CNQ-509;Streptomyces;Streptomycetaceae;Streptomycetales;Actinomycetia;Actinobacteria
1493	Hoeflea sp001011155;Hoeflea;Rhizobiaceae;Rhizobiales;Alphaproteobacteria;Proteobacteria	Hoeflea sp. IMCC20628;Hoeflea;Phyllobacteriaceae;Hyphomicrobiales;Alphaproteobacteria;Proteobacteria
1494	Streptomyces leeuwenhoekii;Streptomyces;Streptomycetaceae;Streptomycetales;Actinomycetia;Actinobacteriota	Streptomyces leeuwenhoekii;Streptomyces;Streptomycetaceae;Streptomycetales;Actinomycetia;Actinobacteria
1495	Schlegelella brachyspora;Schlegelella;Burkholderiaceae;Burkholderiales;Gammaproteobacteria;Proteobacteria	[Polyangium] brachysporum;na;na;Burkholderiales;Betaproteobacteria;Proteobacteria
1496	Kiritimatiella glycovorans;Kiritimatiella;Kiritimatiellaceae;Kiritimatiellales;Kiritimatiellae;Verrucomicrobiota	Kiritimatiella glycovorans;Kiritimatiella;Kiritimatiellaceae;Kiritimatiellales;Kiritimatiellae;Kiritimatiellaeota
1469	Clostridium_F sporogenes;Clostridium_F;Clostridiaceae;Clostridiales;Clostridia;Firmicutes_A	Clostridium sporogenes;Clostridium;Clostridiaceae;Eubacteriales;Clostridia;Firmicutes
1498	Corynebacterium mustelae;Corynebacterium;Mycobacteriaceae;Mycobacteriales;Actinomycetia;Actinobacteriota	Corynebacterium mustelae;Corynebacterium;Corynebacteriaceae;Corynebacteriales;Actinomycetia;Actinobacteria
1499	Corynebacterium epidermidicanis;Corynebacterium;Mycobacteriaceae;Mycobacteriales;Actinomycetia;Actinobacteriota	Corynebacterium epidermidicanis;Corynebacterium;Corynebacteriaceae;Corynebacteriales;Actinomycetia;Actinobacteria
1500	Corynebacterium testudinoris;Corynebacterium;Mycobacteriaceae;Mycobacteriales;Actinomycetia;Actinobacteriota	Corynebacterium testudinoris;Corynebacterium;Corynebacteriaceae;Corynebacteriales;Actinomycetia;Actinobacteria
1501	Corynebacterium uterequi;Corynebacterium;Mycobacteriaceae;Mycobacteriales;Actinomycetia;Actinobacteriota	Corynebacterium uterequi;Corynebacterium;Corynebacteriaceae;Corynebacteriales;Actinomycetia;Actinobacteria
1502	Liberibacter africanus;Liberibacter;Rhizobiaceae;Rhizobiales;Alphaproteobacteria;Proteobacteria	Candidatus Liberibacter africanus;Liberibacter;Rhizobiaceae;Hyphomicrobiales;Alphaproteobacteria;Proteobacteria
1503	Mycobacterium sp001021385;Mycobacterium;Mycobacteriaceae;Mycobacteriales;Actinomycetia;Actinobacteriota	Mycobacterium sp. EPa45;Mycobacterium;Mycobacteriaceae;Corynebacteriales;Actinomycetia;Actinobacteria
1504	Chryseobacterium gallinarum;Chryseobacterium;Weeksellaceae;Flavobacteriales;Bacteroidia;Bacteroidota	Chryseobacterium gallinarum;Chryseobacterium;Weeksellaceae;Flavobacteriales;Flavobacteriia;Bacteroidetes
1505	Pseudomonas_E chlororaphis_E;Pseudomonas_E;Pseudomonadaceae;Pseudomonadales;Gammaproteobacteria;Proteobacteria	Pseudomonas chlororaphis;Pseudomonas;Pseudomonadaceae;Pseudomonadales;Gammaproteobacteria;Proteobacteria
1506	IMCC26256 sp001023575;IMCC26256;IMCC26256;IMCC26256;Acidimicrobiia;Actinobacteriota	Actinobacteria bacterium IMCC26256;na;na;na;Actinomycetia;Actinobacteria
1448	Bifidobacterium angulatum;Bifidobacterium;Bifidobacteriaceae;Actinomycetales;Actinomycetia;Actinobacteriota	Bifidobacterium angulatum;Bifidobacterium;Bifidobacteriaceae;Bifidobacteriales;Actinomycetia;Actinobacteria
1507	Bifidobacterium catenulatum;Bifidobacterium;Bifidobacteriaceae;Actinomycetales;Actinomycetia;Actinobacteriota	Bifidobacterium catenulatum;Bifidobacterium;Bifidobacteriaceae;Bifidobacteriales;Actinomycetia;Actinobacteria
1508	Bifidobacterium pseudocatenulatum;Bifidobacterium;Bifidobacteriaceae;Actinomycetales;Actinomycetia;Actinobacteriota	Bifidobacterium pseudocatenulatum;Bifidobacterium;Bifidobacteriaceae;Bifidobacteriales;Actinomycetia;Actinobacteria
1509	Kosmotoga_B pacifica;Kosmotoga_B;Kosmotogaceae;Petrotogales;Thermotogae;Thermotogota	Kosmotoga pacifica;Kosmotoga;Kosmotogaceae;Kosmotogales;Thermotogae;Thermotogae
1510	Archangium gephyra;Archangium;Myxococcaceae;Myxococcales;Myxococcia;Myxococcota	Archangium gephyra;Archangium;Archangiaceae;Myxococcales;Deltaproteobacteria;Proteobacteria
1511	Endomicrobium proavitum;Endomicrobium;Endomicrobiaceae;Endomicrobiales;Endomicrobia;Elusimicrobiota	Endomicrobium proavitum;Endomicrobium;Endomicrobiaceae;Endomicrobiales;Endomicrobia;Elusimicrobia
1512	Altererythrobacter_A marensis;Altererythrobacter_A;Sphingomonadaceae;Sphingomonadales;Alphaproteobacteria;Proteobacteria	Pelagerythrobacter marensis;Pelagerythrobacter;Erythrobacteraceae;Sphingomonadales;Alphaproteobacteria;Proteobacteria
1513	Burkholderia pyrrocinia;Burkholderia;Burkholderiaceae;Burkholderiales;Gammaproteobacteria;Proteobacteria	Burkholderia pyrrocinia;Burkholderia;Burkholderiaceae;Burkholderiales;Betaproteobacteria;Proteobacteria
1514	Croceicoccus naphthovorans;Croceicoccus;Sphingomonadaceae;Sphingomonadales;Alphaproteobacteria;Proteobacteria	Croceicoccus naphthovorans;Croceicoccus;Erythrobacteraceae;Sphingomonadales;Alphaproteobacteria;Proteobacteria
1515	Pandoraea faecigallinarum;Pandoraea;Burkholderiaceae;Burkholderiales;Gammaproteobacteria;Proteobacteria	Pandoraea faecigallinarum;Pandoraea;Burkholderiaceae;Burkholderiales;Betaproteobacteria;Proteobacteria
1516	Spiroplasma eriocheiris;Spiroplasma;Mycoplasmataceae;Mycoplasmatales;Bacilli;Firmicutes	Spiroplasma eriocheiris;Spiroplasma;Spiroplasmataceae;Entomoplasmatales;Mollicutes;Tenericutes
1517	Clostridium_AM carboxidivorans;Clostridium_AM;Clostridiaceae;Clostridiales;Clostridia;Firmicutes_A	Clostridium carboxidivorans;Clostridium;Clostridiaceae;Eubacteriales;Clostridia;Firmicutes
1518	Brevibacillus brevis_C;Brevibacillus;Brevibacillaceae;Brevibacillales;Bacilli;Firmicutes	Brevibacillus brevis;Brevibacillus;Paenibacillaceae;Bacillales;Bacilli;Firmicutes
534	Bifidobacterium dentium;Bifidobacterium;Bifidobacteriaceae;Actinomycetales;Actinomycetia;Actinobacteriota	Bifidobacterium dentium;Bifidobacterium;Bifidobacteriaceae;Bifidobacteriales;Actinomycetia;Actinobacteria
1519	Bifidobacterium kashiwanohense;Bifidobacterium;Bifidobacteriaceae;Actinomycetales;Actinomycetia;Actinobacteriota	Bifidobacterium catenulatum;Bifidobacterium;Bifidobacteriaceae;Bifidobacteriales;Actinomycetia;Actinobacteria
1520	Bifidobacterium scardovii;Bifidobacterium;Bifidobacteriaceae;Actinomycetales;Actinomycetia;Actinobacteriota	Bifidobacterium scardovii;Bifidobacterium;Bifidobacteriaceae;Bifidobacteriales;Actinomycetia;Actinobacteria
1521	Parascardovia denticolens;Parascardovia;Bifidobacteriaceae;Actinomycetales;Actinomycetia;Actinobacteriota	Parascardovia denticolens;Parascardovia;Bifidobacteriaceae;Bifidobacteriales;Actinomycetia;Actinobacteria
1522	Scardovia inopinata;Scardovia;Bifidobacteriaceae;Actinomycetales;Actinomycetia;Actinobacteriota	Scardovia inopinata;Scardovia;Bifidobacteriaceae;Bifidobacteriales;Actinomycetia;Actinobacteria
1523	Clostridium_W aceticum;Clostridium_W;Natronincolaceae;Peptostreptococcales;Clostridia;Firmicutes_A	Clostridium aceticum;Clostridium;Clostridiaceae;Eubacteriales;Clostridia;Firmicutes
1005	Marinobacter psychrophilus;Marinobacter;Oleiphilaceae;Pseudomonadales;Gammaproteobacteria;Proteobacteria	Marinobacter psychrophilus;Marinobacter;Marinobacteraceae;Pseudomonadales;Gammaproteobacteria;Proteobacteria
1524	Yersinia aleksiciae;Yersinia;Enterobacteriaceae;Enterobacterales;Gammaproteobacteria;Proteobacteria	Yersinia aleksiciae;Yersinia;Yersiniaceae;Enterobacterales;Gammaproteobacteria;Proteobacteria
1525	Bacillus_O smithii;Bacillus_O;Domibacillaceae;Bacillales;Bacilli;Firmicutes	Bacillus smithii;Bacillus;Bacillaceae;Bacillales;Bacilli;Firmicutes
1526	Cyclobacterium amurskyense;Cyclobacterium;Cyclobacteriaceae;Cytophagales;Bacteroidia;Bacteroidota	Cyclobacterium amurskyense;Cyclobacterium;Cyclobacteriaceae;Cytophagales;Cytophagia;Bacteroidetes
1527	Companilactobacillus ginsenosidimutans;Companilactobacillus;Lactobacillaceae;Lactobacillales;Bacilli;Firmicutes	Companilactobacillus ginsenosidimutans;Companilactobacillus;Lactobacillaceae;Lactobacillales;Bacilli;Firmicutes
1528	Thauera humireducens;Thauera;Rhodocyclaceae;Burkholderiales;Gammaproteobacteria;Proteobacteria	Thauera humireducens;Thauera;Zoogloeaceae;Rhodocyclales;Betaproteobacteria;Proteobacteria
1529	Erythrobacter_B atlanticus;Erythrobacter_B;Sphingomonadaceae;Sphingomonadales;Alphaproteobacteria;Proteobacteria	Aurantiacibacter atlanticus;Aurantiacibacter;Erythrobacteraceae;Sphingomonadales;Alphaproteobacteria;Proteobacteria
1530	Rufibacter sp001078055;Rufibacter;Hymenobacteraceae;Cytophagales;Bacteroidia;Bacteroidota	Rufibacter radiotolerans;Rufibacter;Hymenobacteraceae;Cytophagales;Cytophagia;Bacteroidetes
178	Nocardia farcinica;Nocardia;Mycobacteriaceae;Mycobacteriales;Actinomycetia;Actinobacteriota	Nocardia farcinica;Nocardia;Nocardiaceae;Corynebacteriales;Actinomycetia;Actinobacteria
1531	Acetobacter pasteurianus_B;Acetobacter;Acetobacteraceae;Acetobacterales;Alphaproteobacteria;Proteobacteria	Acetobacter pasteurianus;Acetobacter;Acetobacteraceae;Rhodospirillales;Alphaproteobacteria;Proteobacteria
1532	Methylophilus sp001183865;Methylophilus;Methylophilaceae;Burkholderiales;Gammaproteobacteria;Proteobacteria	Methylophilus sp. TWE2;Methylophilus;Methylophilaceae;Nitrosomonadales;Betaproteobacteria;Proteobacteria
1533	Devosia sp001185205;Devosia;Devosiaceae;Rhizobiales;Alphaproteobacteria;Proteobacteria	Devosia sp. H5989;Devosia;Devosiaceae;Hyphomicrobiales;Alphaproteobacteria;Proteobacteria
1534	Planococcus versutus;Planococcus;Planococcaceae;Bacillales;Bacilli;Firmicutes	Planococcus versutus;Planococcus;Planococcaceae;Bacillales;Bacilli;Firmicutes
1535	Pseudomonas_E trivialis_B;Pseudomonas_E;Pseudomonadaceae;Pseudomonadales;Gammaproteobacteria;Proteobacteria	Pseudomonas trivialis;Pseudomonas;Pseudomonadaceae;Pseudomonadales;Gammaproteobacteria;Proteobacteria
1536	Mycobacterium goodii_B;Mycobacterium;Mycobacteriaceae;Mycobacteriales;Actinomycetia;Actinobacteriota	Mycobacterium goodii;Mycobacterium;Mycobacteriaceae;Corynebacteriales;Actinomycetia;Actinobacteria
1537	Anoxybacillus gonensis;Anoxybacillus;Anoxybacillaceae;Bacillales;Bacilli;Firmicutes	Anoxybacillus gonensis;Anoxybacillus;Bacillaceae;Bacillales;Bacilli;Firmicutes
1538	Wenzhouxiangella marina;Wenzhouxiangella;Wenzhouxiangellaceae;Xanthomonadales;Gammaproteobacteria;Proteobacteria	Wenzhouxiangella marina;Wenzhouxiangella;Wenzhouxiangellaceae;Chromatiales;Gammaproteobacteria;Proteobacteria
1539	Octadecabacter temperatus;Octadecabacter;Rhodobacteraceae;Rhodobacterales;Alphaproteobacteria;Proteobacteria	Octadecabacter temperatus;Octadecabacter;Roseobacteraceae;Rhodobacterales;Alphaproteobacteria;Proteobacteria
486	Aggregatibacter aphrophilus;Aggregatibacter;Pasteurellaceae;Enterobacterales;Gammaproteobacteria;Proteobacteria	Aggregatibacter aphrophilus;Aggregatibacter;Pasteurellaceae;Pasteurellales;Gammaproteobacteria;Proteobacteria
1540	Staphylococcus coagulans;Staphylococcus;Staphylococcaceae;Staphylococcales;Bacilli;Firmicutes	Staphylococcus schleiferi;Staphylococcus;Staphylococcaceae;Bacillales;Bacilli;Firmicutes
1541	Chondromyces crocatus;Chondromyces;Polyangiaceae;Polyangiales;Polyangia;Myxococcota	Chondromyces crocatus;Chondromyces;Polyangiaceae;Myxococcales;Deltaproteobacteria;Proteobacteria
1542	Eubacterium_B sulci;Eubacterium_B;Anaerovoracaceae;Peptostreptococcales;Clostridia;Firmicutes_A	[Eubacterium] sulci;na;Eubacteriales Family XIII. Incertae Sedis;Eubacteriales;Clostridia;Firmicutes
1543	Olsenella sp001189515;Olsenella;Atopobiaceae;Coriobacteriales;Coriobacteriia;Actinobacteriota	Olsenella sp. oral taxon 807;Olsenella;Atopobiaceae;Coriobacteriales;Coriobacteriia;Actinobacteria
1544	Arsenicicoccus sp001189535;Arsenicicoccus;Dermatophilaceae;Actinomycetales;Actinomycetia;Actinobacteriota	Arsenicicoccus sp. oral taxon 190;Arsenicicoccus;Intrasporangiaceae;Micrococcales;Actinomycetia;Actinobacteria
1545	Campylobacter_B gracilis;Campylobacter_B;Campylobacteraceae;Campylobacterales;Campylobacteria;Campylobacterota	Campylobacter gracilis;Campylobacter;Campylobacteraceae;Campylobacterales;Epsilonproteobacteria;Proteobacteria
1546	Azoarcus_A sp001190925;Azoarcus_A;Rhodocyclaceae;Burkholderiales;Gammaproteobacteria;Proteobacteria	Azoarcus sp. CIB;Azoarcus;Zoogloeaceae;Rhodocyclales;Betaproteobacteria;Proteobacteria
1547	Luteipulveratus mongoliensis;Luteipulveratus;Dermatophilaceae;Actinomycetales;Actinomycetia;Actinobacteriota	Luteipulveratus mongoliensis;Luteipulveratus;Dermacoccaceae;Micrococcales;Actinomycetia;Actinobacteria
1548	Pseudoduganella sp001191005;Pseudoduganella;Burkholderiaceae;Burkholderiales;Gammaproteobacteria;Proteobacteria	Massilia sp. NR 4-1;Massilia;Oxalobacteraceae;Burkholderiales;Betaproteobacteria;Proteobacteria
1549	Prevotella fusca;Prevotella;Bacteroidaceae;Bacteroidales;Bacteroidia;Bacteroidota	Prevotella fusca;Prevotella;Prevotellaceae;Bacteroidales;Bacteroidia;Bacteroidetes
1550	Ottowia sp001262075;Ottowia;Burkholderiaceae;Burkholderiales;Gammaproteobacteria;Proteobacteria	Ottowia sp. oral taxon 894;Ottowia;Comamonadaceae;Burkholderiales;Betaproteobacteria;Proteobacteria
1551	Spiroplasma_A turonicum;Spiroplasma_A;Mycoplasmataceae;Mycoplasmatales;Bacilli;Firmicutes	Spiroplasma turonicum;Spiroplasma;Spiroplasmataceae;Entomoplasmatales;Mollicutes;Tenericutes
1552	Vulgatibacter incomptus;Vulgatibacter;Vulgatibacteraceae;Myxococcales;Myxococcia;Myxococcota	Vulgatibacter incomptus;Vulgatibacter;Vulgatibacteraceae;Myxococcales;Deltaproteobacteria;Proteobacteria
1553	Bifidobacterium actinocoloniiforme;Bifidobacterium;Bifidobacteriaceae;Actinomycetales;Actinomycetia;Actinobacteriota	Bifidobacterium actinocoloniiforme;Bifidobacterium;Bifidobacteriaceae;Bifidobacteriales;Actinomycetia;Actinobacteria
1554	Microcystis panniformis_A;Microcystis;Microcystaceae;Cyanobacteriales;Cyanobacteriia;Cyanobacteria	Microcystis panniformis;Microcystis;Microcystaceae;Chroococcales;na;Cyanobacteria
1556	Spiroplasma_A litorale;Spiroplasma_A;Mycoplasmataceae;Mycoplasmatales;Bacilli;Firmicutes	Spiroplasma litorale;Spiroplasma;Spiroplasmataceae;Entomoplasmatales;Mollicutes;Tenericutes
1557	Oblitimonas alkaliphila;Oblitimonas;Pseudomonadaceae;Pseudomonadales;Gammaproteobacteria;Proteobacteria	Oblitimonas alkaliphila;Oblitimonas;Pseudomonadaceae;Pseudomonadales;Gammaproteobacteria;Proteobacteria
1558	Streptomyces ambofaciens;Streptomyces;Streptomycetaceae;Streptomycetales;Actinomycetia;Actinobacteriota	Streptomyces ambofaciens;Streptomyces;Streptomycetaceae;Streptomycetales;Actinomycetia;Actinobacteria
1559	Herbaspirillum hiltneri;Herbaspirillum;Burkholderiaceae;Burkholderiales;Gammaproteobacteria;Proteobacteria	Herbaspirillum hiltneri;Herbaspirillum;Oxalobacteraceae;Burkholderiales;Betaproteobacteria;Proteobacteria
1560	Baumannia cicadellinicola_A;Baumannia;Enterobacteriaceae;Enterobacterales;Gammaproteobacteria;Proteobacteria	Candidatus Baumannia cicadellinicola;na;na;na;Gammaproteobacteria;Proteobacteria
1561	Chelatococcus sp001271345;Chelatococcus;Beijerinckiaceae;Rhizobiales;Alphaproteobacteria;Proteobacteria	Chelatococcus sp. CO-6;Chelatococcus;Chelatococcaceae;Hyphomicrobiales;Alphaproteobacteria;Proteobacteria
1562	Nitrospira moscoviensis;Nitrospira;Nitrospiraceae;Nitrospirales;Nitrospiria;Nitrospirota	Nitrospira moscoviensis;Nitrospira;Nitrospiraceae;Nitrospirales;Nitrospira;Nitrospirae
1563	Leptotrichia_A sp001274535;Leptotrichia_A;Leptotrichiaceae;Fusobacteriales;Fusobacteriia;Fusobacteriota	Leptotrichia sp. oral taxon 212;Leptotrichia;Leptotrichiaceae;Fusobacteriales;Fusobacteriia;Fusobacteria
1564	Stenotrophomonas maltophilia_AJ;Stenotrophomonas;Xanthomonadaceae;Xanthomonadales;Gammaproteobacteria;Proteobacteria	Stenotrophomonas maltophilia;Stenotrophomonas;Xanthomonadaceae;Xanthomonadales;Gammaproteobacteria;Proteobacteria
1566	Corynebacterium lactis;Corynebacterium;Mycobacteriaceae;Mycobacteriales;Actinomycetia;Actinobacteriota	Corynebacterium lactis;Corynebacterium;Corynebacteriaceae;Corynebacteriales;Actinomycetia;Actinobacteria
1567	Kocuria palustris;Kocuria;Micrococcaceae;Actinomycetales;Actinomycetia;Actinobacteriota	Kocuria palustris;Kocuria;Micrococcaceae;Micrococcales;Actinomycetia;Actinobacteria
1569	Cronobacter universalis;Cronobacter;Enterobacteriaceae;Enterobacterales;Gammaproteobacteria;Proteobacteria	Cronobacter universalis;Cronobacter;Enterobacteriaceae;Enterobacterales;Gammaproteobacteria;Proteobacteria
1570	Cronobacter muytjensii;Cronobacter;Enterobacteriaceae;Enterobacterales;Gammaproteobacteria;Proteobacteria	Cronobacter muytjensii;Cronobacter;Enterobacteriaceae;Enterobacterales;Gammaproteobacteria;Proteobacteria
1183	Cronobacter malonaticus;Cronobacter;Enterobacteriaceae;Enterobacterales;Gammaproteobacteria;Proteobacteria	Cronobacter malonaticus;Cronobacter;Enterobacteriaceae;Enterobacterales;Gammaproteobacteria;Proteobacteria
1571	Cronobacter dublinensis;Cronobacter;Enterobacteriaceae;Enterobacterales;Gammaproteobacteria;Proteobacteria	Cronobacter dublinensis;Cronobacter;Enterobacteriaceae;Enterobacterales;Gammaproteobacteria;Proteobacteria
1572	Cronobacter condimenti;Cronobacter;Enterobacteriaceae;Enterobacterales;Gammaproteobacteria;Proteobacteria	Cronobacter condimenti;Cronobacter;Enterobacteriaceae;Enterobacterales;Gammaproteobacteria;Proteobacteria
1573	Aphanizomenon_A sp001277295;Aphanizomenon_A;Nostocaceae;Cyanobacteriales;Cyanobacteriia;Cyanobacteria	Anabaena sp. WA102;Anabaena;Nostocaceae;Nostocales;na;Cyanobacteria
1574	Corynebacterium deserti;Corynebacterium;Mycobacteriaceae;Mycobacteriales;Actinomycetia;Actinobacteriota	Corynebacterium deserti;Corynebacterium;Corynebacteriaceae;Corynebacteriales;Actinomycetia;Actinobacteria
1575	Sphingopyxis sp001278035;Sphingopyxis;Sphingomonadaceae;Sphingomonadales;Alphaproteobacteria;Proteobacteria	Sphingopyxis sp. 113P3;Sphingopyxis;Sphingomonadaceae;Sphingomonadales;Alphaproteobacteria;Proteobacteria
1576	Deferrimonas soudanensis;Deferrimonas;Trichloromonadaceae;Desulfuromonadales;Desulfuromonadia;Desulfobacterota	Desulfuromonas soudanensis;Desulfuromonas;Desulfuromonadaceae;Desulfuromonadales;Deltaproteobacteria;Proteobacteria
1577	Streptomyces pristinaespiralis;Streptomyces;Streptomycetaceae;Streptomycetales;Actinomycetia;Actinobacteriota	Streptomyces pristinaespiralis;Streptomyces;Streptomycetaceae;Streptomycetales;Actinomycetia;Actinobacteria
1579	Actinomyces sp001278845;Actinomyces;Actinomycetaceae;Actinomycetales;Actinomycetia;Actinobacteriota	Actinomyces sp. oral taxon 414;Actinomyces;Actinomycetaceae;Actinomycetales;Actinomycetia;Actinobacteria
1580	Clavibacter capsici;Clavibacter;Microbacteriaceae;Actinomycetales;Actinomycetia;Actinobacteriota	Clavibacter michiganensis;Clavibacter;Microbacteriaceae;Micrococcales;Actinomycetia;Actinobacteria
1581	Buchnera aphidicola_E;Buchnera;Enterobacteriaceae;Enterobacterales;Gammaproteobacteria;Proteobacteria	Buchnera aphidicola;Buchnera;Erwiniaceae;Enterobacterales;Gammaproteobacteria;Proteobacteria
1582	Hymenobacter sp001280305;Hymenobacter;Hymenobacteraceae;Cytophagales;Bacteroidia;Bacteroidota	Hymenobacter sp. DG25A;Hymenobacter;Hymenobacteraceae;Cytophagales;Cytophagia;Bacteroidetes
